customer_id,recency,frequency,monetary,r_score,f_score,m_score,segment
CUST017303,105,4,1437.81,3,4,3,Loyal Customer
CUST017304,15,6,3272.54,5,5,5,Champion
CUST017308,21,3,1273.3200000000002,5,4,3,Loyal Customer
CUST017310,593,2,1225.12,1,3,3,At Risk
CUST017311,320,2,980.41,2,3,3,At Risk
CUST017314,930,1,279.33,1,1,1,Lost
CUST017316,41,3,1164.83,4,4,3,Loyal Customer
CUST017317,58,6,4293.52,4,5,5,Champion
CUST017318,460,2,1177.75,1,3,3,At Risk
CUST017320,255,1,80.54,2,1,1,Lost
CUST017321,213,3,2782.77,2,4,4,At Risk
CUST017322,129,2,1588.81,3,3,4,Loyal Customer
CUST017324,68,1,507.69,4,1,2,Needs Attention
CUST017325,28,17,9605.91,5,5,5,Champion
CUST017326,214,3,831.72,2,4,2,At Risk
CUST017328,40,3,969.55,4,4,3,Loyal Customer
CUST017331,321,2,764.94,2,3,2,At Risk
CUST017332,434,5,2552.8,1,5,4,At Risk
CUST017333,25,16,7163.38,5,5,5,Champion
CUST017336,47,1,97.05,4,1,1,Needs Attention
CUST017338,724,1,786.58,1,1,2,Lost
CUST017339,268,3,1662.76,2,4,4,At Risk
CUST017340,610,3,1269.67,1,4,3,At Risk
CUST017341,279,3,1258.07,2,4,3,At Risk
CUST017342,52,1,320.38,4,1,1,Needs Attention
CUST017344,451,3,3029.06,1,4,5,At Risk
CUST017346,136,5,3190.44,3,5,5,Loyal Customer
CUST017348,796,1,402.59,1,1,1,Lost
CUST017349,26,1,71.88,5,1,1,Needs Attention
CUST017350,332,1,580.39,2,1,2,Lost
CUST017351,114,1,412.04,3,1,1,Needs Attention
CUST017352,34,1,391.08,5,1,1,Needs Attention
CUST017353,441,1,619.37,1,1,2,Lost
CUST017356,2,16,9260.43,5,5,5,Champion
CUST017357,149,1,199.13,3,1,1,Needs Attention
CUST017358,196,1,1256.05,3,1,3,Needs Attention
CUST017359,113,6,3615.63,3,5,5,Loyal Customer
CUST017360,155,1,109.6,3,1,1,Needs Attention
CUST017361,304,4,2208.1400000000003,2,4,4,At Risk
CUST017362,176,1,170.54,3,1,1,Needs Attention
CUST017363,93,4,4786.89,4,4,5,Champion
CUST017364,18,6,3710.8,5,5,5,Champion
CUST017365,126,3,1470.18,3,4,3,Loyal Customer
CUST017366,213,4,3404.4300000000003,2,4,5,At Risk
CUST017371,350,1,319.45,2,1,1,Lost
CUST017372,24,6,4490.16,5,5,5,Champion
CUST017373,575,2,786.73,1,3,2,At Risk
CUST017374,146,4,1372.3,3,4,3,Loyal Customer
CUST017375,12,6,4728.85,5,5,5,Champion
CUST017376,652,1,546.53,1,1,2,Lost
CUST017377,95,1,894.84,4,1,3,Needs Attention
CUST017381,102,4,1342.62,3,4,3,Loyal Customer
CUST017385,110,2,1830.1100000000001,3,3,4,Loyal Customer
CUST017386,674,4,812.26,1,4,2,At Risk
CUST017387,132,14,8397.42,3,5,5,Loyal Customer
CUST017388,69,4,3164.4,4,4,5,Champion
CUST017389,74,1,1176.05,4,1,3,Needs Attention
CUST017390,5,4,1535.32,5,4,3,Loyal Customer
CUST017391,88,1,1111.55,4,1,3,Needs Attention
CUST017392,175,1,511.1,3,1,2,Needs Attention
CUST017394,322,2,769.4,2,3,2,At Risk
CUST017395,122,2,429.52,3,3,1,Loyal Customer
CUST017397,39,12,6300.64,5,5,5,Champion
CUST017398,109,3,1898.8500000000001,3,4,4,Loyal Customer
CUST017399,28,1,402.66,5,1,1,Needs Attention
CUST017400,130,3,1907.27,3,4,4,Loyal Customer
CUST017401,50,14,6271.79,4,5,5,Champion
CUST017402,123,1,167.68,3,1,1,Needs Attention
CUST017403,707,1,424.28,1,1,1,Lost
CUST017405,31,2,504.21000000000004,5,3,2,Loyal Customer
CUST017406,288,1,356.16,2,1,1,Lost
CUST017407,128,6,2260.4,3,5,4,Loyal Customer
CUST017408,305,2,1086.71,2,3,3,At Risk
CUST017410,212,1,497.87,2,1,2,Lost
CUST017411,316,1,293.94,2,1,1,Lost
CUST017412,98,4,3353.0099999999998,4,4,5,Champion
CUST017414,187,1,182.64,3,1,1,Needs Attention
CUST017415,657,1,317.12,1,1,1,Lost
CUST017417,372,5,4229.51,2,5,5,At Risk
CUST017419,153,6,1799.08,3,5,4,Loyal Customer
CUST017421,23,14,7011.57,5,5,5,Champion
CUST017422,22,3,2395.62,5,4,4,Champion
CUST017424,153,2,246.51,3,3,1,Loyal Customer
CUST017426,44,4,1552.04,4,4,3,Loyal Customer
CUST017428,101,1,1258.89,4,1,3,Needs Attention
CUST017429,2,10,9275.17,5,5,5,Champion
CUST017431,242,1,901.99,2,1,3,Lost
CUST017433,101,3,900.2099999999999,4,4,3,Loyal Customer
CUST017436,77,2,546.06,4,3,2,Loyal Customer
CUST017438,128,6,3274.63,3,5,5,Loyal Customer
CUST017439,366,5,2163.98,2,5,4,At Risk
CUST017440,16,6,3804.63,5,5,5,Champion
CUST017441,641,1,932.1,1,1,3,Lost
CUST017444,8,23,11292.74,5,5,5,Champion
CUST017445,65,3,1600.91,4,4,4,Champion
CUST017447,45,2,692.98,4,3,2,Loyal Customer
CUST017449,140,4,1817.76,3,4,4,Loyal Customer
CUST017450,215,12,4905.22,2,5,5,At Risk
CUST017451,18,10,5804.64,5,5,5,Champion
CUST017452,449,1,478.77,1,1,2,Lost
CUST017454,5,1,600.06,5,1,2,Needs Attention
CUST017457,602,1,77.05,1,1,1,Lost
CUST017458,461,1,523.54,1,1,2,Lost
CUST017459,636,1,293.86,1,1,1,Lost
CUST017461,2,10,4879.08,5,5,5,Champion
CUST017462,1,4,2271.37,5,4,4,Champion
CUST017463,31,5,3631.4700000000003,5,5,5,Champion
CUST017465,143,1,93.37,3,1,1,Needs Attention
CUST017467,18,2,2032.13,5,3,4,Loyal Customer
CUST017468,826,1,1513.73,1,1,3,Lost
CUST017469,403,3,941.46,1,4,3,At Risk
CUST017470,411,1,345.46,1,1,1,Lost
CUST017472,12,7,3405.3199999999997,5,5,5,Champion
CUST017473,13,4,2498.1800000000003,5,4,4,Champion
CUST017474,17,1,762.31,5,1,2,Needs Attention
CUST017476,4,3,1200.48,5,4,3,Loyal Customer
CUST017478,563,3,930.97,1,4,3,At Risk
CUST017479,405,2,630.67,1,3,2,At Risk
CUST017481,20,3,4124.55,5,4,5,Champion
CUST017486,92,1,783.27,4,1,2,Needs Attention
CUST017487,510,2,993.97,1,3,3,At Risk
CUST017488,98,1,1205.38,4,1,3,Needs Attention
CUST017489,45,3,1761.3700000000001,4,4,4,Champion
CUST017490,11,13,7105.24,5,5,5,Champion
CUST017491,47,4,3688.0400000000004,4,4,5,Champion
CUST017492,43,4,4549.01,4,4,5,Champion
CUST017495,260,2,876.88,2,3,3,At Risk
CUST017498,440,1,658.3,1,1,2,Lost
CUST017499,748,1,956.12,1,1,3,Lost
CUST017500,716,1,553.14,1,1,2,Lost
CUST017501,181,2,813.1,3,3,2,Loyal Customer
CUST017502,261,4,1288.6,2,4,3,At Risk
CUST017503,121,2,1530.8799999999999,3,3,3,Loyal Customer
CUST017504,297,1,303.42,2,1,1,Lost
CUST017505,102,1,2153.77,3,1,4,Needs Attention
CUST017506,74,11,5592.33,4,5,5,Champion
CUST017508,26,2,561.5,5,3,2,Loyal Customer
CUST017509,350,2,932.78,2,3,3,At Risk
CUST017512,226,3,2870.46,2,4,4,At Risk
CUST017513,437,2,544.38,1,3,2,At Risk
CUST017516,136,1,98.23,3,1,1,Needs Attention
CUST017517,167,1,490.61,3,1,2,Needs Attention
CUST017518,268,1,563.12,2,1,2,Lost
CUST017519,379,4,2534.8199999999997,2,4,4,At Risk
CUST017520,410,1,921.97,1,1,3,Lost
CUST017521,194,1,186.38,3,1,1,Needs Attention
CUST017523,29,5,1784.33,5,5,4,Champion
CUST017524,140,3,1379.02,3,4,3,Loyal Customer
CUST017525,32,5,1992.52,5,5,4,Champion
CUST017526,78,3,2246.97,4,4,4,Champion
CUST017527,606,1,436.53,1,1,1,Lost
CUST017528,76,7,2786.91,4,5,4,Champion
CUST017531,64,3,733.75,4,4,2,Loyal Customer
CUST017532,894,1,153.5,1,1,1,Lost
CUST017534,126,9,4785.0,3,5,5,Loyal Customer
CUST017535,57,1,420.44,4,1,1,Needs Attention
CUST017536,20,1,610.04,5,1,2,Needs Attention
CUST017537,96,1,261.4,4,1,1,Needs Attention
CUST017539,82,8,2634.95,4,5,4,Champion
CUST017540,34,3,1418.8899999999999,5,4,3,Loyal Customer
CUST017542,96,5,2554.62,4,5,4,Champion
CUST017543,85,5,3238.86,4,5,5,Champion
CUST017544,994,1,1099.31,1,1,3,Lost
CUST017546,168,2,631.64,3,3,2,Loyal Customer
CUST017547,732,1,457.04,1,1,2,Lost
CUST017548,41,9,5353.1,4,5,5,Champion
CUST017549,93,3,1663.35,4,4,4,Champion
CUST017550,95,2,911.13,4,3,3,Loyal Customer
CUST017553,436,1,345.46,1,1,1,Lost
CUST017555,375,2,628.1,2,3,2,At Risk
CUST017556,84,3,2094.66,4,4,4,Champion
CUST017558,75,4,965.84,4,4,3,Loyal Customer
CUST017562,48,1,222.29,4,1,1,Needs Attention
CUST017563,55,16,10386.1,4,5,5,Champion
CUST017564,44,3,811.43,4,4,2,Loyal Customer
CUST017565,169,1,913.74,3,1,3,Needs Attention
CUST017569,154,1,337.24,3,1,1,Needs Attention
CUST017573,13,2,282.88,5,3,1,Loyal Customer
CUST017574,11,1,111.28,5,1,1,Needs Attention
CUST017575,178,2,833.11,3,3,2,Loyal Customer
CUST017577,174,2,2984.6499999999996,3,3,5,Loyal Customer
CUST017578,57,11,7660.45,4,5,5,Champion
CUST017579,435,2,1405.84,1,3,3,At Risk
CUST017581,392,2,1067.1,1,3,3,At Risk
CUST017585,127,6,1803.84,3,5,4,Loyal Customer
CUST017586,36,2,1760.85,5,3,4,Loyal Customer
CUST017587,121,5,2139.75,3,5,4,Loyal Customer
CUST017588,64,5,3168.71,4,5,5,Champion
CUST017589,207,10,3584.43,2,5,5,At Risk
CUST017591,13,14,6208.76,5,5,5,Champion
CUST017592,865,1,1015.39,1,1,3,Lost
CUST017594,121,9,5419.18,3,5,5,Loyal Customer
CUST017596,565,1,262.38,1,1,1,Lost
CUST017597,108,1,582.02,3,1,2,Needs Attention
CUST017598,111,2,694.0699999999999,3,3,2,Loyal Customer
CUST017599,102,4,2066.34,3,4,4,Loyal Customer
CUST017600,46,2,2866.5,4,3,4,Loyal Customer
CUST017601,256,2,2513.72,2,3,4,At Risk
CUST017603,75,4,3869.2599999999998,4,4,5,Champion
CUST017604,24,1,2309.94,5,1,4,Needs Attention
CUST017607,325,1,577.99,2,1,2,Lost
CUST017608,818,1,404.25,1,1,1,Lost
CUST017611,76,2,1772.4899999999998,4,3,4,Loyal Customer
CUST017614,60,7,5673.79,4,5,5,Champion
CUST017615,124,2,1481.7199999999998,3,3,3,Loyal Customer
CUST017616,926,1,353.63,1,1,1,Lost
CUST017617,141,4,2580.96,3,4,4,Loyal Customer
CUST017618,28,1,311.1,5,1,1,Needs Attention
CUST017619,487,2,2169.1800000000003,1,3,4,At Risk
CUST017620,284,1,330.33,2,1,1,Lost
CUST017621,167,4,3263.6400000000003,3,4,5,Loyal Customer
CUST017623,194,1,20.71,3,1,1,Needs Attention
CUST017624,581,2,950.4,1,3,3,At Risk
CUST017625,65,3,902.99,4,4,3,Loyal Customer
CUST017627,411,2,609.38,1,3,2,At Risk
CUST017628,574,1,268.04,1,1,1,Lost
CUST017629,10,5,2909.3,5,5,5,Champion
CUST017631,229,1,222.65,2,1,1,Lost
CUST017632,7,9,5507.24,5,5,5,Champion
CUST017633,126,2,627.18,3,3,2,Loyal Customer
CUST017634,193,7,3901.0,3,5,5,Loyal Customer
CUST017635,331,2,1829.3700000000001,2,3,4,At Risk
CUST017636,45,4,2832.6800000000003,4,4,4,Champion
CUST017637,49,5,2962.12,4,5,5,Champion
CUST017639,188,10,5184.67,3,5,5,Loyal Customer
CUST017640,860,1,484.66,1,1,2,Lost
CUST017643,101,1,311.04,4,1,1,Needs Attention
CUST017646,86,3,1473.67,4,4,3,Loyal Customer
CUST017647,371,1,386.77,2,1,1,Lost
CUST017648,426,1,272.94,1,1,1,Lost
CUST017649,199,1,1158.15,3,1,3,Needs Attention
CUST017652,342,2,1078.1399999999999,2,3,3,At Risk
CUST017653,717,1,38.69,1,1,1,Lost
CUST017655,118,1,787.66,3,1,2,Needs Attention
CUST017656,347,3,2464.17,2,4,4,At Risk
CUST017658,684,1,1509.83,1,1,3,Lost
CUST017660,633,1,84.45,1,1,1,Lost
CUST017662,300,3,1134.2,2,4,3,At Risk
CUST017663,64,2,1484.61,4,3,3,Loyal Customer
CUST017664,101,3,835.9,4,4,2,Loyal Customer
CUST017665,13,6,4992.92,5,5,5,Champion
CUST017666,378,2,1461.3400000000001,2,3,3,At Risk
CUST017668,75,1,1728.95,4,1,4,Needs Attention
CUST017669,70,2,2098.58,4,3,4,Loyal Customer
CUST017670,30,5,3954.99,5,5,5,Champion
CUST017671,860,1,1618.28,1,1,4,Lost
CUST017672,683,3,1777.49,1,4,4,At Risk
CUST017673,316,2,1721.49,2,3,4,At Risk
CUST017674,518,1,156.1,1,1,1,Lost
CUST017675,68,2,1184.8,4,3,3,Loyal Customer
CUST017676,203,3,1101.1100000000001,3,4,3,Loyal Customer
CUST017678,171,1,1154.7,3,1,3,Needs Attention
CUST017679,33,1,1106.59,5,1,3,Needs Attention
CUST017680,6,6,4023.2400000000002,5,5,5,Champion
CUST017681,88,7,3807.55,4,5,5,Champion
CUST017682,678,1,715.66,1,1,2,Lost
CUST017685,195,3,767.9100000000001,3,4,2,Loyal Customer
CUST017688,598,1,278.56,1,1,1,Lost
CUST017690,93,5,4100.43,4,5,5,Champion
CUST017691,25,3,894.67,5,4,3,Loyal Customer
CUST017692,163,1,1321.53,3,1,3,Needs Attention
CUST017693,433,2,2919.7,1,3,5,At Risk
CUST017694,330,2,965.11,2,3,3,At Risk
CUST017695,248,1,688.72,2,1,2,Lost
CUST017696,29,2,985.23,5,3,3,Loyal Customer
CUST017697,292,3,1729.71,2,4,4,At Risk
CUST017700,120,1,1271.26,3,1,3,Needs Attention
CUST017701,99,6,5498.65,4,5,5,Champion
CUST017707,594,1,130.42,1,1,1,Lost
CUST017710,800,1,1239.1,1,1,3,Lost
CUST017711,48,2,1746.7199999999998,4,3,4,Loyal Customer
CUST017712,4,27,18234.02,5,5,5,Champion
CUST017713,38,3,1734.8500000000001,5,4,4,Champion
CUST017716,88,3,1835.3700000000001,4,4,4,Champion
CUST017717,145,2,1282.44,3,3,3,Loyal Customer
CUST017719,322,2,1012.77,2,3,3,At Risk
CUST017720,644,2,207.79,1,3,1,At Risk
CUST017721,121,2,932.4200000000001,3,3,3,Loyal Customer
CUST017722,147,1,110.62,3,1,1,Needs Attention
CUST017723,55,9,5447.4800000000005,4,5,5,Champion
CUST017724,244,4,2235.94,2,4,4,At Risk
CUST017726,26,3,1846.23,5,4,4,Champion
CUST017729,103,7,3060.81,3,5,5,Loyal Customer
CUST017732,987,1,129.34,1,1,1,Lost
CUST017734,668,1,326.03,1,1,1,Lost
CUST017736,443,1,93.7,1,1,1,Lost
CUST017737,799,1,863.66,1,1,2,Lost
CUST017739,372,1,520.42,2,1,2,Lost
CUST017740,532,1,126.79,1,1,1,Lost
CUST017742,63,2,1738.54,4,3,4,Loyal Customer
CUST017743,434,1,130.74,1,1,1,Lost
CUST017746,126,4,1146.3600000000001,3,4,3,Loyal Customer
CUST017747,2,6,1821.72,5,5,4,Champion
CUST017748,409,1,512.26,1,1,2,Lost
CUST017749,709,1,304.61,1,1,1,Lost
CUST017750,537,1,135.38,1,1,1,Lost
CUST017751,7,6,3987.8199999999997,5,5,5,Champion
CUST017752,210,2,570.0899999999999,2,3,2,At Risk
CUST017753,623,1,154.1,1,1,1,Lost
CUST017754,137,1,1252.26,3,1,3,Needs Attention
CUST017757,233,1,263.53,2,1,1,Lost
CUST017759,230,2,754.54,2,3,2,At Risk
CUST017760,63,6,4205.9,4,5,5,Champion
CUST017761,305,1,108.99,2,1,1,Lost
CUST017762,82,4,1741.27,4,4,4,Champion
CUST017764,7,4,2641.3500000000004,5,4,4,Champion
CUST017767,221,3,954.8100000000001,2,4,3,At Risk
CUST017768,186,1,1790.14,3,1,4,Needs Attention
CUST017770,667,1,323.58,1,1,1,Lost
CUST017771,693,1,633.46,1,1,2,Lost
CUST017772,162,2,1484.33,3,3,3,Loyal Customer
CUST017773,5,5,3122.24,5,5,5,Champion
CUST017775,192,4,1412.94,3,4,3,Loyal Customer
CUST017777,259,1,1036.33,2,1,3,Lost
CUST017779,32,2,976.8599999999999,5,3,3,Loyal Customer
CUST017781,89,4,2266.66,4,4,4,Champion
CUST017783,212,1,398.12,2,1,1,Lost
CUST017784,462,2,1913.06,1,3,4,At Risk
CUST017786,251,3,1159.2,2,4,3,At Risk
CUST017788,226,1,679.35,2,1,2,Lost
CUST017790,127,3,1989.06,3,4,4,Loyal Customer
CUST017795,52,9,5074.2300000000005,4,5,5,Champion
CUST017796,164,4,3259.1499999999996,3,4,5,Loyal Customer
CUST017797,193,1,483.87,3,1,2,Needs Attention
CUST017798,7,1,93.15,5,1,1,Needs Attention
CUST017799,582,1,740.99,1,1,2,Lost
CUST017801,63,1,557.46,4,1,2,Needs Attention
CUST017802,3,4,1655.46,5,4,4,Champion
CUST017803,166,5,3897.0,3,5,5,Loyal Customer
CUST017804,12,2,1900.71,5,3,4,Loyal Customer
CUST017807,68,1,880.54,4,1,3,Needs Attention
CUST017808,56,3,657.21,4,4,2,Loyal Customer
CUST017809,199,4,2125.05,3,4,4,Loyal Customer
CUST017811,179,3,1174.28,3,4,3,Loyal Customer
CUST017812,459,1,808.93,1,1,2,Lost
CUST017815,21,9,4462.28,5,5,5,Champion
CUST017816,33,10,5348.57,5,5,5,Champion
CUST017817,543,1,286.26,1,1,1,Lost
CUST017821,53,2,563.37,4,3,2,Loyal Customer
CUST017822,61,7,5374.88,4,5,5,Champion
CUST017823,106,5,2490.33,3,5,4,Loyal Customer
CUST017824,302,3,1775.89,2,4,4,At Risk
CUST017827,25,7,4856.9800000000005,5,5,5,Champion
CUST017828,81,5,3353.7799999999997,4,5,5,Champion
CUST017829,110,2,1167.27,3,3,3,Loyal Customer
CUST017830,576,1,74.83,1,1,1,Lost
CUST017831,414,2,568.52,1,3,2,At Risk
CUST017832,524,1,1300.79,1,1,3,Lost
CUST017834,439,1,324.11,1,1,1,Lost
CUST017835,835,1,475.28,1,1,2,Lost
CUST017837,18,69,35725.89,5,5,5,Champion
CUST017839,224,4,1611.4099999999999,2,4,4,At Risk
CUST017845,664,1,98.49,1,1,1,Lost
CUST017846,232,1,298.93,2,1,1,Lost
CUST017847,656,1,302.4,1,1,1,Lost
CUST017848,33,10,4853.27,5,5,5,Champion
CUST017849,212,2,1847.71,2,3,4,At Risk
CUST017850,296,1,198.97,2,1,1,Lost
CUST017851,8,12,8861.5,5,5,5,Champion
CUST017855,551,2,1316.47,1,3,3,At Risk
CUST017859,176,2,1580.3200000000002,3,3,4,Loyal Customer
CUST017860,64,3,1856.06,4,4,4,Champion
CUST017861,126,5,4327.81,3,5,5,Loyal Customer
CUST017863,278,1,293.94,2,1,1,Lost
CUST017864,801,1,306.77,1,1,1,Lost
CUST017865,84,2,831.2800000000001,4,3,2,Loyal Customer
CUST017866,204,2,572.15,2,3,2,At Risk
CUST017868,873,1,2040.8,1,1,4,Lost
CUST017869,324,4,2917.3500000000004,2,4,5,At Risk
CUST017871,196,1,224.43,3,1,1,Needs Attention
CUST017872,226,1,982.49,2,1,3,Lost
CUST017875,242,1,287.09,2,1,1,Lost
CUST017878,132,1,1096.26,3,1,3,Needs Attention
CUST017880,48,4,2448.17,4,4,4,Champion
CUST017882,463,1,1352.28,1,1,3,Lost
CUST017883,53,2,1281.94,4,3,3,Loyal Customer
CUST017884,61,3,1584.64,4,4,4,Champion
CUST017885,13,4,3167.9700000000003,5,4,5,Champion
CUST017886,110,1,357.13,3,1,1,Needs Attention
CUST017888,224,1,152.59,2,1,1,Lost
CUST017889,214,3,786.38,2,4,2,At Risk
CUST017891,165,3,1672.49,3,4,4,Loyal Customer
CUST017892,235,2,433.95000000000005,2,3,1,At Risk
CUST017894,23,20,11374.45,5,5,5,Champion
CUST017895,88,5,2430.91,4,5,4,Champion
CUST017896,536,1,352.65,1,1,1,Lost
CUST017897,242,7,3063.04,2,5,5,At Risk
CUST017900,208,1,310.19,2,1,1,Lost
CUST017901,9,7,5379.05,5,5,5,Champion
CUST017902,802,1,1868.12,1,1,4,Lost
CUST017903,29,2,1443.4199999999998,5,3,3,Loyal Customer
CUST017904,103,3,2818.79,3,4,4,Loyal Customer
CUST017907,388,1,104.75,2,1,1,Lost
CUST017910,194,2,827.0899999999999,3,3,2,Loyal Customer
CUST017911,25,2,1924.9299999999998,5,3,4,Loyal Customer
CUST017913,218,2,824.06,2,3,2,At Risk
CUST017914,405,1,782.49,1,1,2,Lost
CUST017915,42,12,5609.96,4,5,5,Champion
CUST017916,123,6,3309.28,3,5,5,Loyal Customer
CUST017918,191,1,641.86,3,1,2,Needs Attention
CUST017921,561,1,277.93,1,1,1,Lost
CUST017923,49,13,7035.46,4,5,5,Champion
CUST017924,119,2,2571.88,3,3,4,Loyal Customer
CUST017926,675,2,1773.3899999999999,1,3,4,At Risk
CUST017927,24,4,1988.21,5,4,4,Champion
CUST017928,697,1,1181.99,1,1,3,Lost
CUST017929,46,3,2255.51,4,4,4,Champion
CUST017930,901,1,76.2,1,1,1,Lost
CUST017931,52,2,1049.99,4,3,3,Loyal Customer
CUST017933,275,2,793.39,2,3,2,At Risk
CUST017934,233,2,568.6700000000001,2,3,2,At Risk
CUST017937,369,1,293.42,2,1,1,Lost
CUST017939,22,2,1234.17,5,3,3,Loyal Customer
CUST017940,12,38,23474.96,5,5,5,Champion
CUST017941,12,1,432.5,5,1,1,Needs Attention
CUST017943,116,2,604.87,3,3,2,Loyal Customer
CUST017946,394,1,261.56,1,1,1,Lost
CUST017947,6,10,3699.2,5,5,5,Champion
CUST017948,43,9,3455.1,4,5,5,Champion
CUST017952,130,2,384.09000000000003,3,3,1,Loyal Customer
CUST017953,106,2,1245.6100000000001,3,3,3,Loyal Customer
CUST017954,12,2,498.23,5,3,2,Loyal Customer
CUST017957,90,9,3910.73,4,5,5,Champion
CUST017958,578,1,71.9,1,1,1,Lost
CUST017959,648,1,636.19,1,1,2,Lost
CUST017961,336,2,278.74,2,3,1,At Risk
CUST017963,136,4,1888.52,3,4,4,Loyal Customer
CUST017964,207,1,689.08,2,1,2,Lost
CUST017965,811,1,296.41,1,1,1,Lost
CUST017967,944,1,327.48,1,1,1,Lost
CUST017969,228,3,3933.7699999999995,2,4,5,At Risk
CUST017970,72,1,1225.18,4,1,3,Needs Attention
CUST017971,29,2,2541.56,5,3,4,Loyal Customer
CUST017972,503,1,368.76,1,1,1,Lost
CUST017974,70,1,290.73,4,1,1,Needs Attention
CUST017977,79,5,1641.91,4,5,4,Champion
CUST017978,104,3,785.03,3,4,2,Loyal Customer
CUST017982,591,1,190.14,1,1,1,Lost
CUST017987,670,1,2061.25,1,1,4,Lost
CUST017989,242,2,1042.94,2,3,3,At Risk
CUST017990,62,4,962.4200000000001,4,4,3,Loyal Customer
CUST017991,190,3,494.09000000000003,3,4,2,Loyal Customer
CUST017994,120,3,2369.7799999999997,3,4,4,Loyal Customer
CUST017995,64,1,97.98,4,1,1,Needs Attention
CUST017996,17,6,1571.37,5,5,4,Champion
CUST017998,71,3,1403.85,4,4,3,Loyal Customer
CUST018000,344,2,849.96,2,3,2,At Risk
CUST018001,14,7,4542.55,5,5,5,Champion
CUST018002,77,3,3209.93,4,4,5,Champion
CUST018003,42,3,1096.69,4,4,3,Loyal Customer
CUST018004,702,1,419.65,1,1,1,Lost
CUST018005,129,5,2634.06,3,5,4,Loyal Customer
CUST018006,115,2,3150.05,3,3,5,Loyal Customer
CUST018011,136,6,5587.9,3,5,5,Loyal Customer
CUST018012,203,3,1482.5300000000002,3,4,3,Loyal Customer
CUST018013,374,1,1247.54,2,1,3,Lost
CUST018014,27,2,691.38,5,3,2,Loyal Customer
CUST018015,620,1,310.77,1,1,1,Lost
CUST018019,50,3,1174.84,4,4,3,Loyal Customer
CUST018021,60,8,7688.18,4,5,5,Champion
CUST018022,795,1,89.27,1,1,1,Lost
CUST018024,18,6,5933.76,5,5,5,Champion
CUST018025,399,1,233.28,1,1,1,Lost
CUST018028,238,1,288.16,2,1,1,Lost
CUST018029,9,3,1201.7199999999998,5,4,3,Loyal Customer
CUST018030,216,4,1417.05,2,4,3,At Risk
CUST018031,156,2,1825.25,3,3,4,Loyal Customer
CUST018033,212,3,1320.59,2,4,3,At Risk
CUST018034,220,1,681.62,2,1,2,Lost
CUST018035,51,1,19.19,4,1,1,Needs Attention
CUST018037,1,7,5046.89,5,5,5,Champion
CUST018038,16,6,3396.59,5,5,5,Champion
CUST018039,463,1,1785.61,1,1,4,Lost
CUST018040,43,7,2886.79,4,5,4,Champion
CUST018041,237,3,1801.99,2,4,4,At Risk
CUST018042,26,14,8394.98,5,5,5,Champion
CUST018044,9,128,78300.19,5,5,5,Champion
CUST018046,241,1,2137.29,2,1,4,Lost
CUST018047,427,2,208.75,1,3,1,At Risk
CUST018048,137,2,440.27000000000004,3,3,2,Loyal Customer
CUST018049,305,3,827.45,2,4,2,At Risk
CUST018053,556,3,2904.18,1,4,5,At Risk
CUST018054,8,4,784.07,5,4,2,Loyal Customer
CUST018055,115,1,1667.55,3,1,4,Needs Attention
CUST018056,355,1,291.25,2,1,1,Lost
CUST018057,121,2,1113.78,3,3,3,Loyal Customer
CUST018059,55,5,1631.1100000000001,4,5,4,Champion
CUST018061,39,12,7430.17,5,5,5,Champion
CUST018062,1,8,3199.4900000000002,5,5,5,Champion
CUST018064,116,2,1101.69,3,3,3,Loyal Customer
CUST018066,459,1,672.51,1,1,2,Lost
CUST018068,105,3,742.99,3,4,2,Loyal Customer
CUST018071,134,1,292.53,3,1,1,Needs Attention
CUST018072,94,4,4201.44,4,4,5,Champion
CUST018073,29,3,1736.63,5,4,4,Champion
CUST018074,154,3,976.8299999999999,3,4,3,Loyal Customer
CUST018075,353,1,474.67,2,1,2,Lost
CUST018076,435,1,378.32,1,1,1,Lost
CUST018077,55,5,2938.48,4,5,5,Champion
CUST018080,100,16,5588.17,4,5,5,Champion
CUST018081,326,1,442.52,2,1,2,Lost
CUST018082,76,3,2418.31,4,4,4,Champion
CUST018084,204,3,2110.09,2,4,4,At Risk
CUST018085,2,2,853.5699999999999,5,3,2,Loyal Customer
CUST018086,195,1,437.54,3,1,2,Needs Attention
CUST018087,132,6,2936.66,3,5,5,Loyal Customer
CUST018088,747,1,300.93,1,1,1,Lost
CUST018089,13,24,13314.83,5,5,5,Champion
CUST018090,134,1,999.56,3,1,3,Needs Attention
CUST018091,645,1,583.31,1,1,2,Lost
CUST018093,204,1,330.47,2,1,1,Lost
CUST018095,239,1,1434.47,2,1,3,Lost
CUST018096,637,1,76.69,1,1,1,Lost
CUST018098,16,19,10770.32,5,5,5,Champion
CUST018100,596,1,633.08,1,1,2,Lost
CUST018101,555,1,1240.29,1,1,3,Lost
CUST018102,554,2,917.53,1,3,3,At Risk
CUST018103,763,1,1379.18,1,1,3,Lost
CUST018104,447,1,539.8,1,1,2,Lost
CUST018105,83,7,5045.21,4,5,5,Champion
CUST018106,226,1,318.86,2,1,1,Lost
CUST018107,27,2,475.52,5,3,2,Loyal Customer
CUST018108,145,3,1309.53,3,4,3,Loyal Customer
CUST018109,163,3,1973.33,3,4,4,Loyal Customer
CUST018112,73,2,1150.85,4,3,3,Loyal Customer
