payment_id,order_id,payment_method,amount,payment_date
PAY0038801,ORD0038801,Debit Card,74.83,2024-04-19
PAY0038802,ORD0038802,Debit Card,606.5,2025-04-28
PAY0038803,ORD0038803,Credit Card,505.38,2026-04-21
PAY0038804,ORD0038804,Wallet,307.75,2025-06-06
PAY0038805,ORD0038805,COD,405.72,2025-10-12
PAY0038806,ORD0038806,Wallet,672.51,2024-11-19
PAY0038807,ORD0038807,Wallet,296.11,2023-12-15
PAY0038808,ORD0038808,Wallet,782.49,2024-06-06
PAY0038809,ORD0038809,Debit Card,255.25,2025-09-12
PAY0038810,ORD0038810,Credit Card,678.71,2025-08-28
PAY0038811,ORD0038811,Credit Card,371.14,2024-09-18
PAY0038812,ORD0038812,Credit Card,125.78,2024-11-29
PAY0038813,ORD0038813,Debit Card,541.86,2025-04-21
PAY0038814,ORD0038814,UPI/Pix,746.11,2025-05-21
PAY0038815,ORD0038815,Credit Card,122.51,2026-02-24
PAY0038816,ORD0038816,UPI/Pix,411.91,2025-10-23
PAY0038818,ORD0038818,Credit Card,668.37,2026-01-27
PAY0038819,ORD0038819,Debit Card,980.11,2025-12-18
PAY0038820,ORD0038820,Credit Card,239.06,2025-11-16
PAY0038821,ORD0038821,Credit Card,71.88,2025-12-31
PAY0038822,ORD0038822,Wallet,102.49,2025-06-27
PAY0038823,ORD0038823,Credit Card,389.51,2026-05-27
PAY0038824,ORD0038824,Wallet,422.31,2026-01-12
PAY0038825,ORD0038825,Credit Card,357.3,2025-02-22
PAY0038827,ORD0038827,COD,384.25,2025-02-27
PAY0038828,ORD0038828,Debit Card,599.41,2025-07-18
PAY0038829,ORD0038829,Debit Card,994.49,2025-02-14
PAY0038830,ORD0038830,Wallet,219.78,2024-03-04
PAY0038831,ORD0038831,Credit Card,660.48,2024-07-02
PAY0038832,ORD0038832,Debit Card,529.62,2026-06-21
PAY0038835,ORD0038835,UPI/Pix,426.48,2024-12-12
PAY0038836,ORD0038836,UPI/Pix,241.34,2026-03-12
PAY0038837,ORD0038837,Debit Card,828.3,2025-05-23
PAY0038838,ORD0038838,Debit Card,621.05,2024-12-12
PAY0038840,ORD0038840,Wallet,309.22,2025-07-10
PAY0038841,ORD0038841,Debit Card,455.79,2025-02-17
PAY0038845,ORD0038845,Debit Card,727.79,2025-02-09
PAY0038846,ORD0038846,UPI/Pix,179.94,2026-06-27
PAY0038847,ORD0038847,Credit Card,860.0,2025-09-26
PAY0038848,ORD0038848,Credit Card,1109.42,2025-09-01
PAY0038849,ORD0038849,Credit Card,859.36,2025-06-16
PAY0038850,ORD0038850,Wallet,780.75,2026-02-17
PAY0038851,ORD0038851,Credit Card,369.86,2024-06-28
PAY0038852,ORD0038852,Credit Card,274.98,2026-03-17
PAY0038853,ORD0038853,COD,74.91,2024-11-03
PAY0038854,ORD0038854,Credit Card,1306.94,2026-06-07
PAY0038855,ORD0038855,Credit Card,592.46,2026-03-03
PAY0038856,ORD0038856,Wallet,51.05,2026-01-17
PAY0038857,ORD0038857,Credit Card,383.52,2026-04-08
PAY0038858,ORD0038858,Credit Card,660.48,2025-08-08
PAY0038859,ORD0038859,Credit Card,381.3,2026-02-02
PAY0038860,ORD0038860,Credit Card,253.4,2026-06-14
PAY0038863,ORD0038863,COD,326.03,2026-04-25
PAY0038864,ORD0038864,Debit Card,56.07,2025-03-03
PAY0038865,ORD0038865,Credit Card,452.92,2026-05-02
PAY0038866,ORD0038866,Debit Card,310.58,2024-03-16
PAY0038867,ORD0038867,COD,380.27,2024-12-17
PAY0038869,ORD0038869,COD,48.23,2026-06-24
PAY0038870,ORD0038870,UPI/Pix,486.19,2024-11-11
PAY0038871,ORD0038871,UPI/Pix,266.72,2026-04-29
PAY0038872,ORD0038872,Credit Card,611.93,2026-05-01
PAY0038873,ORD0038873,UPI/Pix,405.72,2025-11-15
PAY0038874,ORD0038874,Credit Card,269.63,2024-09-16
PAY0038875,ORD0038875,Credit Card,1917.91,2026-05-31
PAY0038876,ORD0038876,Debit Card,662.78,2025-02-25
PAY0038877,ORD0038877,Credit Card,122.51,2026-02-19
PAY0038878,ORD0038878,Wallet,455.73,2024-12-06
PAY0038879,ORD0038879,Credit Card,89.27,2026-03-11
PAY0038880,ORD0038880,COD,724.88,2025-01-01
PAY0038881,ORD0038881,Credit Card,782.35,2026-04-30
PAY0038882,ORD0038882,UPI/Pix,463.49,2025-08-28
PAY0038883,ORD0038883,Credit Card,412.04,2024-10-10
PAY0038884,ORD0038884,Wallet,168.19,2025-06-24
PAY0038885,ORD0038885,Credit Card,462.23,2025-03-15
PAY0038886,ORD0038886,Credit Card,1544.53,2024-04-14
PAY0038887,ORD0038887,Wallet,514.51,2024-12-29
PAY0038889,ORD0038889,COD,53.8,2025-01-29
PAY0038892,ORD0038892,UPI/Pix,166.56,2025-11-25
PAY0038894,ORD0038894,Credit Card,300.93,2026-04-24
PAY0038895,ORD0038895,Wallet,622.83,2026-02-05
PAY0038896,ORD0038896,COD,472.95,2024-05-10
PAY0038897,ORD0038897,Debit Card,180.24,2026-03-06
PAY0038898,ORD0038898,UPI/Pix,489.06,2026-01-05
PAY0038899,ORD0038899,UPI/Pix,441.44,2026-04-27
PAY0038900,ORD0038900,Wallet,191.92,2026-06-26
PAY0038901,ORD0038901,COD,399.3,2024-12-27
PAY0038902,ORD0038902,Credit Card,221.24,2024-11-09
PAY0038903,ORD0038903,UPI/Pix,705.13,2024-08-17
PAY0038904,ORD0038904,Credit Card,173.51,2025-02-10
PAY0038905,ORD0038905,Debit Card,439.5,2023-11-10
PAY0038906,ORD0038906,COD,844.62,2025-08-07
PAY0038907,ORD0038907,UPI/Pix,418.59,2023-12-12
PAY0038908,ORD0038908,Credit Card,570.22,2024-08-19
PAY0038909,ORD0038909,UPI/Pix,196.75,2025-10-30
PAY0038910,ORD0038910,Credit Card,1588.24,2025-10-02
PAY0038911,ORD0038911,Credit Card,87.15,2025-05-13
PAY0038912,ORD0038912,Wallet,220.03,2024-04-05
PAY0038914,ORD0038914,Debit Card,222.65,2025-03-27
PAY0038915,ORD0038915,UPI/Pix,343.69,2025-05-17
PAY0038916,ORD0038916,UPI/Pix,294.82,2026-06-28
PAY0038917,ORD0038917,UPI/Pix,838.89,2025-12-24
PAY0038920,ORD0038920,Credit Card,47.57,2025-08-02
PAY0038921,ORD0038921,Debit Card,1114.05,2023-10-01
PAY0038922,ORD0038922,Credit Card,476.52,2025-08-20
PAY0038923,ORD0038923,Credit Card,733.91,2025-12-16
PAY0038924,ORD0038924,Credit Card,780.75,2025-10-15
PAY0038925,ORD0038925,Debit Card,438.29,2026-06-12
PAY0038926,ORD0038926,Debit Card,255.33,2025-08-05
PAY0038928,ORD0038928,Wallet,37.48,2024-12-21
PAY0038929,ORD0038929,Credit Card,296.2,2026-02-22
PAY0038931,ORD0038931,Credit Card,475.28,2025-05-28
PAY0038932,ORD0038932,Wallet,293.94,2025-10-25
PAY0038933,ORD0038933,COD,1906.89,2026-03-06
PAY0038934,ORD0038934,Credit Card,1547.68,2025-05-11
PAY0038935,ORD0038935,UPI/Pix,1287.25,2025-11-11
PAY0038936,ORD0038936,UPI/Pix,537.84,2025-12-10
PAY0038937,ORD0038937,Credit Card,251.21,2024-09-26
PAY0038938,ORD0038938,Credit Card,609.3,2024-06-04
PAY0038939,ORD0038939,COD,383.52,2026-05-17
PAY0038940,ORD0038940,Credit Card,175.71,2025-08-03
PAY0038941,ORD0038941,Credit Card,1429.56,2025-11-26
PAY0038942,ORD0038942,UPI/Pix,289.04,2024-09-02
PAY0038943,ORD0038943,UPI/Pix,208.53,2025-07-10
PAY0038946,ORD0038946,UPI/Pix,258.52,2026-05-11
PAY0038947,ORD0038947,UPI/Pix,382.54,2025-10-17
PAY0038948,ORD0038948,COD,679.68,2025-06-27
PAY0038949,ORD0038949,Debit Card,524.92,2026-03-31
PAY0038950,ORD0038950,Wallet,1204.62,2025-08-11
PAY0038951,ORD0038951,Debit Card,371.14,2024-06-04
PAY0038952,ORD0038952,COD,372.7,2026-03-12
PAY0038953,ORD0038953,Debit Card,44.73,2025-08-12
PAY0038954,ORD0038954,Debit Card,380.02,2025-06-09
PAY0038955,ORD0038955,UPI/Pix,246.05,2026-01-26
PAY0038956,ORD0038956,Wallet,30.67,2025-10-18
PAY0038957,ORD0038957,Credit Card,1604.56,2025-11-02
PAY0038958,ORD0038958,COD,602.69,2026-04-22
PAY0038959,ORD0038959,Credit Card,543.09,2025-07-17
PAY0038961,ORD0038961,Wallet,179.94,2025-03-07
PAY0038963,ORD0038963,Credit Card,168.53,2024-01-29
PAY0038964,ORD0038964,Wallet,463.34,2025-08-24
PAY0038965,ORD0038965,Credit Card,317.48,2026-02-19
PAY0038966,ORD0038966,UPI/Pix,623.65,2026-02-19
PAY0038967,ORD0038967,Credit Card,361.2,2026-05-14
PAY0038968,ORD0038968,Credit Card,345.46,2026-05-02
PAY0038969,ORD0038969,UPI/Pix,447.97,2026-06-22
PAY0038970,ORD0038970,Credit Card,455.16,2025-02-05
PAY0038971,ORD0038971,Wallet,579.24,2025-04-04
PAY0038972,ORD0038972,UPI/Pix,396.6,2026-01-01
PAY0038973,ORD0038973,Credit Card,296.22,2025-01-10
PAY0038974,ORD0038974,Debit Card,202.0,2025-12-17
PAY0038976,ORD0038976,Debit Card,85.59,2025-07-14
PAY0038977,ORD0038977,UPI/Pix,28.19,2024-12-06
PAY0038978,ORD0038978,UPI/Pix,507.69,2025-02-12
PAY0038979,ORD0038979,Credit Card,199.13,2026-03-27
PAY0038981,ORD0038981,Credit Card,550.2,2024-06-08
PAY0038982,ORD0038982,COD,323.19,2024-10-27
PAY0038983,ORD0038983,Debit Card,546.22,2024-12-18
PAY0038984,ORD0038984,Credit Card,2387.99,2024-11-20
PAY0038986,ORD0038986,COD,115.56,2024-08-19
PAY0038987,ORD0038987,Credit Card,685.26,2024-09-22
PAY0038988,ORD0038988,UPI/Pix,1129.18,2026-03-08
PAY0038990,ORD0038990,Wallet,758.65,2024-06-29
PAY0038992,ORD0038992,Debit Card,82.51,2024-03-04
PAY0038993,ORD0038993,Wallet,499.59,2026-02-27
PAY0038995,ORD0038995,Credit Card,352.78,2024-11-10
PAY0038996,ORD0038996,UPI/Pix,562.82,2023-08-20
PAY0038997,ORD0038997,COD,700.24,2026-02-25
PAY0038998,ORD0038998,Wallet,166.74,2023-12-20
PAY0038999,ORD0038999,Credit Card,304.61,2026-05-14
PAY0039000,ORD0039000,Debit Card,349.46,2025-01-10
PAY0039001,ORD0039001,Wallet,406.74,2025-03-18
PAY0039003,ORD0039003,Credit Card,304.97,2025-04-02
PAY0039004,ORD0039004,Credit Card,279.6,2025-01-13
PAY0039005,ORD0039005,Wallet,924.66,2025-04-20
PAY0039006,ORD0039006,Credit Card,592.29,2026-05-09
PAY0039007,ORD0039007,UPI/Pix,105.08,2025-10-22
PAY0039009,ORD0039009,Credit Card,85.59,2025-08-24
PAY0039010,ORD0039010,Credit Card,620.0,2025-04-17
PAY0039012,ORD0039012,Credit Card,1320.66,2025-12-05
PAY0039013,ORD0039013,UPI/Pix,421.7,2025-12-05
PAY0039016,ORD0039016,Credit Card,174.73,2025-07-31
PAY0039017,ORD0039017,Credit Card,1542.52,2026-02-03
PAY0039018,ORD0039018,COD,1040.11,2026-02-28
PAY0039019,ORD0039019,Credit Card,797.55,2024-06-11
PAY0039020,ORD0039020,Credit Card,167.95,2025-08-26
PAY0039021,ORD0039021,UPI/Pix,1013.74,2026-06-19
PAY0039022,ORD0039022,UPI/Pix,287.3,2024-02-26
PAY0039023,ORD0039023,Credit Card,1905.28,2024-12-19
PAY0039024,ORD0039024,UPI/Pix,560.55,2024-12-05
PAY0039025,ORD0039025,COD,177.18,2026-03-01
PAY0039026,ORD0039026,Debit Card,711.14,2026-03-17
PAY0039027,ORD0039027,UPI/Pix,1038.09,2025-07-18
PAY0039029,ORD0039029,Credit Card,479.26,2025-08-10
PAY0039030,ORD0039030,Credit Card,175.58,2025-11-30
PAY0039031,ORD0039031,Credit Card,252.44,2025-02-04
PAY0039032,ORD0039032,Credit Card,755.85,2024-06-24
PAY0039034,ORD0039034,Credit Card,474.71,2025-05-22
PAY0039035,ORD0039035,Wallet,966.08,2026-05-17
PAY0039036,ORD0039036,Debit Card,306.8,2025-08-06
PAY0039038,ORD0039038,Credit Card,80.82,2025-06-04
PAY0039039,ORD0039039,Wallet,1214.31,2026-05-05
PAY0039040,ORD0039040,Debit Card,373.89,2024-10-27
PAY0039042,ORD0039042,Credit Card,948.08,2025-07-24
PAY0039043,ORD0039043,Credit Card,414.69,2026-05-28
PAY0039045,ORD0039045,Credit Card,75.12,2025-06-26
PAY0039046,ORD0039046,UPI/Pix,1624.1,2026-04-19
PAY0039048,ORD0039048,Credit Card,34.11,2024-10-13
PAY0039049,ORD0039049,Credit Card,2029.81,2026-01-24
PAY0039051,ORD0039051,Credit Card,203.14,2024-06-09
PAY0039052,ORD0039052,Credit Card,486.47,2026-04-03
PAY0039053,ORD0039053,Credit Card,1156.77,2025-03-10
PAY0039054,ORD0039054,Wallet,2528.14,2024-10-07
PAY0039055,ORD0039055,Debit Card,122.51,2026-05-28
PAY0039056,ORD0039056,Wallet,772.76,2025-07-08
PAY0039057,ORD0039057,UPI/Pix,558.22,2026-03-07
PAY0039058,ORD0039058,Credit Card,464.96,2025-01-03
PAY0039059,ORD0039059,Credit Card,170.19,2026-01-12
PAY0039060,ORD0039060,Credit Card,251.21,2024-11-15
PAY0039062,ORD0039062,COD,775.19,2023-12-11
PAY0039064,ORD0039064,Credit Card,130.38,2025-04-15
PAY0039065,ORD0039065,COD,122.76,2024-06-17
PAY0039066,ORD0039066,Credit Card,170.54,2024-06-24
PAY0039067,ORD0039067,Credit Card,1365.77,2025-10-20
PAY0039068,ORD0039068,UPI/Pix,44.73,2024-11-27
PAY0039070,ORD0039070,Credit Card,237.22,2025-01-08
PAY0039071,ORD0039071,Credit Card,708.71,2026-01-06
PAY0039072,ORD0039072,UPI/Pix,127.32,2026-03-18
PAY0039073,ORD0039073,UPI/Pix,205.38,2026-06-16
PAY0039074,ORD0039074,UPI/Pix,106.73,2025-07-27
PAY0039075,ORD0039075,UPI/Pix,578.1,2025-06-15
PAY0039076,ORD0039076,Credit Card,583.93,2025-10-05
PAY0039077,ORD0039077,Credit Card,61.34,2025-08-02
PAY0039078,ORD0039078,UPI/Pix,1710.66,2025-06-06
PAY0039079,ORD0039079,Credit Card,546.52,2026-04-30
PAY0039080,ORD0039080,Debit Card,1457.29,2025-01-15
PAY0039081,ORD0039081,Credit Card,253.8,2025-12-23
PAY0039082,ORD0039082,Credit Card,937.74,2026-06-07
PAY0039083,ORD0039083,Credit Card,148.73,2025-10-29
PAY0039084,ORD0039084,Credit Card,852.18,2024-07-14
PAY0039085,ORD0039085,Credit Card,158.18,2025-11-18
PAY0039086,ORD0039086,UPI/Pix,419.63,2026-04-20
PAY0039087,ORD0039087,Credit Card,213.46,2026-05-08
PAY0039089,ORD0039089,Credit Card,239.06,2024-07-17
PAY0039091,ORD0039091,Credit Card,279.6,2025-09-14
PAY0039092,ORD0039092,UPI/Pix,397.72,2026-05-18
PAY0039093,ORD0039093,Credit Card,380.25,2026-03-18
PAY0039094,ORD0039094,Credit Card,775.19,2025-07-07
PAY0039095,ORD0039095,Credit Card,350.79,2025-07-24
PAY0039096,ORD0039096,COD,2161.96,2024-05-10
PAY0039097,ORD0039097,Credit Card,119.85,2026-06-01
PAY0039098,ORD0039098,Credit Card,76.35,2026-01-28
PAY0039099,ORD0039099,Credit Card,492.23,2025-04-20
PAY0039100,ORD0039100,Credit Card,263.53,2024-08-15
PAY0039101,ORD0039101,Credit Card,890.23,2025-03-07
PAY0039102,ORD0039102,Wallet,2051.5,2026-05-21
PAY0039103,ORD0039103,Debit Card,158.87,2025-04-20
PAY0039104,ORD0039104,Credit Card,343.69,2025-12-08
PAY0039105,ORD0039105,Credit Card,288.17,2026-05-26
PAY0039106,ORD0039106,Credit Card,425.62,2025-12-24
PAY0039107,ORD0039107,Credit Card,432.18,2026-03-08
PAY0039109,ORD0039109,UPI/Pix,494.31,2025-02-25
PAY0039110,ORD0039110,UPI/Pix,220.03,2025-11-08
PAY0039111,ORD0039111,Credit Card,217.64,2025-11-15
PAY0039112,ORD0039112,Wallet,410.15,2026-03-12
PAY0039113,ORD0039113,COD,189.51,2024-06-27
PAY0039114,ORD0039114,UPI/Pix,485.97,2025-12-09
PAY0039115,ORD0039115,Debit Card,930.87,2025-02-12
PAY0039116,ORD0039116,Credit Card,967.61,2024-03-28
PAY0039118,ORD0039118,COD,1271.21,2024-11-21
PAY0039119,ORD0039119,Credit Card,406.94,2026-06-16
PAY0039120,ORD0039120,Wallet,655.97,2025-09-15
PAY0039121,ORD0039121,Credit Card,362.22,2026-06-19
PAY0039122,ORD0039122,UPI/Pix,45.87,2024-10-11
PAY0039123,ORD0039123,Credit Card,1380.66,2025-08-16
PAY0039124,ORD0039124,UPI/Pix,621.86,2025-12-18
PAY0039126,ORD0039126,Debit Card,239.06,2025-11-26
PAY0039127,ORD0039127,UPI/Pix,592.44,2024-12-18
PAY0039128,ORD0039128,Credit Card,1386.92,2024-05-06
PAY0039129,ORD0039129,UPI/Pix,61.51,2025-06-02
PAY0039130,ORD0039130,Credit Card,481.41,2024-10-30
PAY0039132,ORD0039132,Debit Card,230.05,2025-08-06
PAY0039133,ORD0039133,UPI/Pix,298.15,2025-11-01
PAY0039134,ORD0039134,Credit Card,127.81,2025-03-13
PAY0039135,ORD0039135,Credit Card,570.21,2024-02-07
PAY0039136,ORD0039136,UPI/Pix,86.29,2024-05-19
PAY0039137,ORD0039137,COD,1031.51,2025-06-21
PAY0039138,ORD0039138,Debit Card,538.83,2026-01-23
PAY0039139,ORD0039139,UPI/Pix,931.67,2025-05-31
PAY0039141,ORD0039141,Credit Card,65.37,2025-10-12
PAY0039142,ORD0039142,Debit Card,303.22,2025-03-24
PAY0039143,ORD0039143,Wallet,645.27,2026-02-05
PAY0039144,ORD0039144,Wallet,1104.06,2026-05-27
PAY0039145,ORD0039145,UPI/Pix,103.18,2026-03-05
PAY0039146,ORD0039146,Credit Card,329.68,2026-04-27
PAY0039147,ORD0039147,Credit Card,44.73,2025-12-11
PAY0039148,ORD0039148,COD,223.07,2025-01-05
PAY0039149,ORD0039149,Wallet,727.91,2023-11-28
PAY0039150,ORD0039150,UPI/Pix,613.85,2026-02-03
PAY0039151,ORD0039151,UPI/Pix,499.36,2026-04-20
PAY0039152,ORD0039152,Wallet,803.3,2023-11-15
PAY0039153,ORD0039153,UPI/Pix,389.22,2025-04-17
PAY0039154,ORD0039154,Credit Card,963.21,2024-04-30
PAY0039155,ORD0039155,Credit Card,510.87,2025-11-15
PAY0039156,ORD0039156,Credit Card,376.95,2026-04-08
PAY0039157,ORD0039157,Credit Card,103.32,2024-08-05
PAY0039158,ORD0039158,Wallet,1304.37,2025-01-08
PAY0039160,ORD0039160,Wallet,356.76,2025-09-17
PAY0039161,ORD0039161,Credit Card,369.86,2025-05-06
PAY0039162,ORD0039162,Credit Card,242.85,2026-03-17
PAY0039163,ORD0039163,UPI/Pix,1541.65,2025-11-22
PAY0039169,ORD0039169,Credit Card,256.41,2025-06-23
PAY0039171,ORD0039171,Credit Card,86.21,2026-06-09
PAY0039172,ORD0039172,Credit Card,640.16,2025-10-26
PAY0039173,ORD0039173,Credit Card,318.86,2025-08-28
PAY0039174,ORD0039174,Credit Card,404.76,2026-05-16
PAY0039175,ORD0039175,Wallet,969.32,2025-05-10
PAY0039176,ORD0039176,Credit Card,334.62,2024-03-01
PAY0039177,ORD0039177,COD,1346.85,2024-04-18
PAY0039178,ORD0039178,Credit Card,505.58,2025-08-07
PAY0039180,ORD0039180,COD,952.88,2025-01-05
PAY0039181,ORD0039181,Debit Card,46.44,2025-09-10
PAY0039182,ORD0039182,Credit Card,2938.99,2025-11-14
PAY0039183,ORD0039183,Wallet,1033.69,2026-03-03
PAY0039184,ORD0039184,Credit Card,204.35,2026-04-30
PAY0039185,ORD0039185,Credit Card,343.68,2025-06-01
PAY0039186,ORD0039186,Credit Card,159.66,2025-10-26
PAY0039187,ORD0039187,Debit Card,330.29,2026-04-01
PAY0039188,ORD0039188,Credit Card,1581.13,2026-03-02
PAY0039189,ORD0039189,Credit Card,334.71,2025-04-07
PAY0039190,ORD0039190,COD,492.49,2026-06-29
PAY0039191,ORD0039191,UPI/Pix,339.28,2025-12-05
PAY0039193,ORD0039193,Credit Card,447.88,2026-06-17
PAY0039194,ORD0039194,Debit Card,186.01,2026-06-28
PAY0039195,ORD0039195,Wallet,352.76,2024-04-28
PAY0039196,ORD0039196,Credit Card,1063.52,2026-01-21
PAY0039197,ORD0039197,UPI/Pix,890.38,2025-05-12
PAY0039199,ORD0039199,Debit Card,284.35,2026-05-12
PAY0039200,ORD0039200,Credit Card,405.53,2025-12-28
PAY0039202,ORD0039202,Debit Card,178.3,2025-06-11
PAY0039203,ORD0039203,Wallet,491.44,2026-02-17
PAY0039204,ORD0039204,Debit Card,257.88,2026-02-16
PAY0039205,ORD0039205,Debit Card,732.39,2024-09-26
PAY0039206,ORD0039206,Credit Card,414.58,2026-01-22
PAY0039207,ORD0039207,UPI/Pix,399.67,2025-08-21
PAY0039208,ORD0039208,UPI/Pix,378.18,2025-04-28
PAY0039209,ORD0039209,Wallet,407.76,2025-11-06
PAY0039210,ORD0039210,Credit Card,554.91,2024-09-08
PAY0039211,ORD0039211,Debit Card,87.15,2025-04-21
PAY0039212,ORD0039212,Wallet,646.62,2025-09-23
PAY0039213,ORD0039213,Debit Card,106.73,2026-06-23
PAY0039214,ORD0039214,Credit Card,237.88,2024-09-19
PAY0039215,ORD0039215,Debit Card,565.01,2026-05-20
PAY0039217,ORD0039217,Credit Card,467.49,2025-09-09
PAY0039220,ORD0039220,Credit Card,261.06,2024-04-08
PAY0039221,ORD0039221,Credit Card,599.52,2026-05-19
PAY0039222,ORD0039222,Debit Card,499.98,2024-11-02
PAY0039223,ORD0039223,UPI/Pix,195.42,2025-02-28
PAY0039224,ORD0039224,Credit Card,313.22,2026-03-25
PAY0039225,ORD0039225,Credit Card,905.39,2025-07-24
PAY0039226,ORD0039226,Credit Card,139.06,2025-10-16
PAY0039229,ORD0039229,Credit Card,1055.58,2026-01-19
PAY0039230,ORD0039230,Credit Card,521.4,2025-07-26
PAY0039231,ORD0039231,UPI/Pix,601.01,2025-04-21
PAY0039232,ORD0039232,Credit Card,688.15,2024-11-19
PAY0039234,ORD0039234,Debit Card,1227.56,2026-06-21
PAY0039235,ORD0039235,Credit Card,786.2,2026-04-22
PAY0039236,ORD0039236,UPI/Pix,196.89,2025-12-06
PAY0039237,ORD0039237,Credit Card,164.68,2025-08-11
PAY0039238,ORD0039238,Credit Card,637.72,2026-06-13
PAY0039239,ORD0039239,UPI/Pix,2027.02,2024-10-14
PAY0039240,ORD0039240,Credit Card,310.58,2025-10-19
PAY0039241,ORD0039241,UPI/Pix,210.16,2025-06-14
PAY0039242,ORD0039242,UPI/Pix,622.42,2025-07-23
PAY0039243,ORD0039243,Wallet,299.88,2024-07-14
PAY0039244,ORD0039244,Wallet,150.46,2025-12-11
PAY0039245,ORD0039245,Wallet,290.25,2025-07-02
PAY0039246,ORD0039246,Credit Card,419.6,2025-07-22
PAY0039247,ORD0039247,Credit Card,353.06,2024-10-04
PAY0039248,ORD0039248,Credit Card,325.04,2025-09-09
PAY0039249,ORD0039249,COD,119.85,2025-06-17
PAY0039250,ORD0039250,Credit Card,99.37,2025-02-26
PAY0039251,ORD0039251,Credit Card,245.92,2025-12-27
PAY0039252,ORD0039252,Debit Card,1210.06,2025-09-27
PAY0039253,ORD0039253,UPI/Pix,751.29,2026-06-16
PAY0039254,ORD0039254,Wallet,258.52,2025-08-28
PAY0039255,ORD0039255,COD,1126.92,2026-02-11
PAY0039256,ORD0039256,Credit Card,107.31,2026-04-10
PAY0039257,ORD0039257,Wallet,1542.77,2026-03-30
PAY0039258,ORD0039258,Credit Card,383.39,2026-03-14
PAY0039259,ORD0039259,COD,73.17,2025-01-14
PAY0039261,ORD0039261,Wallet,614.17,2026-06-21
PAY0039262,ORD0039262,Credit Card,3007.32,2026-05-31
PAY0039263,ORD0039263,Wallet,1033.92,2026-04-24
PAY0039264,ORD0039264,Wallet,118.61,2026-02-13
PAY0039266,ORD0039266,Credit Card,435.6,2025-06-15
PAY0039269,ORD0039269,COD,361.3,2025-10-14
PAY0039270,ORD0039270,UPI/Pix,254.41,2025-05-17
PAY0039271,ORD0039271,Credit Card,491.77,2025-06-14
PAY0039272,ORD0039272,Debit Card,490.76,2025-10-29
PAY0039273,ORD0039273,UPI/Pix,910.07,2026-04-23
PAY0039274,ORD0039274,Wallet,307.0,2024-09-04
PAY0039275,ORD0039275,Credit Card,889.74,2025-01-20
PAY0039276,ORD0039276,Credit Card,732.69,2023-11-18
PAY0039277,ORD0039277,Credit Card,120.67,2026-04-30
PAY0039278,ORD0039278,Debit Card,1426.85,2024-02-19
PAY0039279,ORD0039279,Credit Card,764.24,2026-03-24
PAY0039280,ORD0039280,Credit Card,448.13,2026-03-31
PAY0039281,ORD0039281,Credit Card,76.2,2023-12-05
PAY0039284,ORD0039284,Debit Card,407.5,2026-06-09
PAY0039285,ORD0039285,Credit Card,797.35,2025-09-28
PAY0039286,ORD0039286,Debit Card,78.32,2026-02-28
PAY0039287,ORD0039287,Credit Card,372.97,2025-10-21
PAY0039290,ORD0039290,Credit Card,721.09,2024-10-19
PAY0039291,ORD0039291,Credit Card,902.79,2025-09-29
PAY0039292,ORD0039292,Credit Card,560.46,2025-05-17
PAY0039293,ORD0039293,UPI/Pix,225.57,2023-10-12
PAY0039298,ORD0039298,UPI/Pix,53.8,2024-08-09
PAY0039299,ORD0039299,Credit Card,640.72,2024-03-23
PAY0039300,ORD0039300,UPI/Pix,181.35,2026-05-03
PAY0039301,ORD0039301,Credit Card,191.17,2026-06-08
PAY0039302,ORD0039302,Debit Card,426.56,2026-04-02
PAY0039303,ORD0039303,Wallet,287.94,2025-01-09
PAY0039304,ORD0039304,Credit Card,137.58,2025-02-10
PAY0039305,ORD0039305,Credit Card,28.19,2025-04-16
PAY0039306,ORD0039306,Credit Card,479.19,2024-12-28
PAY0039307,ORD0039307,Credit Card,443.06,2026-01-14
PAY0039308,ORD0039308,Wallet,588.15,2025-08-17
PAY0039309,ORD0039309,Credit Card,130.86,2025-08-23
PAY0039312,ORD0039312,Credit Card,293.05,2026-03-12
PAY0039314,ORD0039314,Debit Card,105.08,2026-04-17
PAY0039315,ORD0039315,Credit Card,166.74,2025-05-15
PAY0039316,ORD0039316,Debit Card,313.99,2024-06-13
PAY0039317,ORD0039317,Credit Card,966.84,2025-09-06
PAY0039318,ORD0039318,UPI/Pix,446.89,2026-04-05
PAY0039319,ORD0039319,Debit Card,188.5,2026-01-15
PAY0039320,ORD0039320,Credit Card,131.41,2024-05-06
PAY0039321,ORD0039321,Credit Card,366.69,2024-07-10
PAY0039322,ORD0039322,Credit Card,273.26,2024-08-26
PAY0039323,ORD0039323,Credit Card,490.26,2024-10-07
PAY0039324,ORD0039324,Debit Card,836.78,2026-06-11
PAY0039325,ORD0039325,Credit Card,291.01,2025-06-04
PAY0039327,ORD0039327,UPI/Pix,768.02,2024-09-16
PAY0039328,ORD0039328,Credit Card,895.0,2025-10-24
PAY0039329,ORD0039329,Credit Card,794.89,2024-12-23
PAY0039330,ORD0039330,COD,737.65,2026-06-20
PAY0039331,ORD0039331,UPI/Pix,331.12,2025-09-20
PAY0039332,ORD0039332,Credit Card,159.75,2025-03-23
PAY0039333,ORD0039333,UPI/Pix,1526.39,2025-11-15
PAY0039334,ORD0039334,Credit Card,258.19,2025-10-14
